Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Prestige/4390.11.00/53010/item/202563,Omega,De Ville Prestige,De Ville Prestige,4390.11.00,GBP,1670.00,1670.00,Retail Price: Discontinued,,"
Year
 1999
","
Box
No
","

Papers


Yes
","
Product code
202563
","

Movement


Quartz
","
Case size
34.4 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold
","
Dial type
Champagne Baton
","
Water resistance
30 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Pasha/W3108299/53738/item/192485,Cartier,Pasha,Pasha,W3108299,GBP,2335.00,2335.00,Retail Price: Discontinued," Purple 
","
Year
Approx.  2006
","
Box
No
","

Papers


No
","
Product code
192485
","

Movement


Automatic
","
Case size
36 MM
","
Case material
Steel
","
Bracelet material
Leather - Purple 
","
Dial type
Purple
","
Water resistance
100 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Panerai/Luminor%20Base/PAM00176/53651/item/216533,Panerai,Luminor Base,Luminor Base,PAM00176,GBP,3560.00,3560.00,Retail Price: Discontinued," Black 
","
Year
Approx.  2017
","
Box
No
","

Papers


No
","
Product code
216533
","

Movement


Manual
","
Case size
44 MM
","
Case material
Titanium
","
Bracelet material
Leather - Black 
","
Dial type
Black Quarter Arabic
","
Water resistance
300 metres
","This Panerai has undergone a thorough inspection of accuracy, functionality and condition at our Panerai certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.",https://images.watchfinder.co.uk/imgv2/catalogue/53651/Panerai-LuminorBase-PAM00176-53651-211112-160550-.jpg;quality=90;h=250,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Prestige/4890.31.01/50902/item/182121,Omega,De Ville Prestige,De Ville Prestige,4890.31.01,GBP,1350.00,1350.00,Retail Price: Discontinued," Black
","
Year
 2006
","
Box
Yes
","

Papers


Yes
","
Product code
182121
","

Movement


Automatic Co-Axial
","
Case size
31 MM
","
Case material
Steel
","
Bracelet material
Alligator - Black
","
Dial type
Silver
","
Water resistance
30 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Chanel/J12/H6185/53168/item/204528,Chanel,J12,J12,H6185,GBP,4000.00,4000.00,"Retail Price: £6,200"," Black 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
204528
","

Movement


Automatic
","
Case size
38 MM
","
Case material
Ceramic - Black
","
Bracelet material
Ceramic - Black 
","
Dial type
Black Arabic
","
Water resistance
200 metres
","This Chanel has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/U-Boat/U-42/8095/39634/item/193691,U-Boat,U-42,U-42,8095,GBP,2760.00,2760.00,Retail Price: Discontinued," Brown 
","
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
193691
","

Movement


Automatic
","
Case size
50 MM
","
Case material
Titanium
","
Bracelet material
Leather - Brown 
","
Dial type
Black
","
Water resistance
300 metres
","This U-Boat has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Chronomat/A10380/55266/item/216770,Breitling,Chronomat,Chronomat,A10380,GBP,3655.00,3655.00,"Retail Price: £3,800",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
216770
","

Movement


Automatic
","
Case size
36 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
White Baton
","
Water resistance
100 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Bremont/Supermarine/SMARINECHRONO-BK-B/55420/item/218638,Bremont,Supermarine,Supermarine,SMARINECHRONO-BK-B,GBP,4355.00,4355.00,"Retail Price: £5,795"," Black 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
218638
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Steel
","
Bracelet material
Leather - Black 
","
Dial type
Black
","
Water resistance
200 metres
","This Bremont has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Calibre%20de%20Cartier/W7100037/54488/item/202518,Cartier,Calibre de Cartier,Calibre de Cartier,W7100037,GBP,4260.00,4260.00,Retail Price: Discontinued," Black
","
Year
 2012
","
Box
Yes
","

Papers


Yes
","
Product code
202518
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Calf - Black
","
Dial type
Silver Roman Numeral
","
Water resistance
30 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Oyster%20Perpetual%20Date/15037/54825/item/200888,Rolex,Oyster Perpetual Date,Oyster Perpetual Date,15037,GBP,5950.00,5950.00,Retail Price: Discontinued," Black
","
Year
Approx.  1987
","
Box
Yes
","

Papers


No
","
Product code
200888
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Yellow Gold
","
Bracelet material
Calf - Black
","
Dial type
Champagne Baton
","
Water resistance
None
","Due to age, this Rolex may not fall within our typical expected tolerances for timekeeping, and is no longer suitable for use in wet environments or submersion in water. In the interests of preserving original features, utmost care has been taken to sympathetically restore this watch. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history.", ,2022-o5-08,RefurbishedCondition
