Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Prestige/424.50.24.60.05.001/26280/item/211465,Omega,De Ville Prestige,De Ville Prestige,424.50.24.60.05.001,GBP,7950.00,7950.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211465
","

Movement


Quartz
","
Case size
24.4 MM
","
Case material
Yellow Gold
","
Bracelet material
Yellow Gold
","
Dial type
Mother of Pearl White Roman Numeral
","
Water resistance
30 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Planet%20Ocean/232.15.38.20.01.001/53398/item/211463,Omega,Planet Ocean,Planet Ocean,232.15.38.20.01.001,GBP,6950.00,6950.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211463
","

Movement


Automatic
","
Case size
37.5 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Steel
","
Dial type
Black Quarter Arabic
","
Water resistance
600 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Prestige/424.55.37.20.58.001/53402/item/211460,Omega,De Ville Prestige,De Ville Prestige,424.55.37.20.58.001,GBP,15850.00,15850.00,"Retail Price: £27,610",,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211460
","

Movement


Automatic
","
Case size
36.8 MM
","
Case material
Yellow Gold
","
Bracelet material
Yellow Gold
","
Dial type
Champagne Diamond
","
Water resistance
30 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Constellation%20Chronometer/123.55.35.20.52.001/17429/item/211031,Omega,Constellation Chronometer,Constellation Chronometer,123.55.35.20.52.001,GBP,12650.00,12650.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211031
","

Movement


Automatic Co-Axial
","
Case size
35 MM
","
Case material
Rose Gold set with Diamonds
","
Bracelet material
Rose Gold
","
Dial type
Silver Diamond
","
Water resistance
100 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Constellation%20Small/123.55.27.60.55.003/17498/item/211029,Omega,Constellation Small,Constellation Small,123.55.27.60.55.003,GBP,7995.00,7995.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211029
","

Movement


Quartz
","
Case size
27 MM
","
Case material
Yellow Gold set with Diamonds
","
Bracelet material
Yellow Gold
","
Dial type
Mother of Pearl White - Diamond
","
Water resistance
100 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Ladymatic/425.27.34.20.55.002/53405/item/211023,Omega,De Ville Ladymatic,De Ville Ladymatic,425.27.34.20.55.002,GBP,8995.00,8995.00,Retail Price: Discontinued," White 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211023
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Leather - White 
","
Dial type
White Diamond
","
Water resistance
100 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Oyster%20Perpetual/77014/15440/item/204055,Rolex,Oyster Perpetual,Oyster Perpetual,77014,GBP,4995.00,4995.00,Retail Price: Discontinued,,"
Year
Approx.  1999
","
Box
No
","

Papers


No
","
Product code
204055
","

Movement


Automatic
","
Case size
31 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Silver Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Longines/Evidenza/L2.642.0.73.6/53615/item/211371,Longines,Evidenza,Evidenza,L2.642.0.73.6,GBP,5250.00,5250.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211371
","

Movement


Automatic
","
Case size
33 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Steel
","
Dial type
Silver Arabic
","
Water resistance
30 metres
","This Longines has undergone a thorough inspection of accuracy, functionality and condition at our Longines certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Ladymatic/425.37.34.20.57.002/53408/item/211366,Omega,De Ville Ladymatic,De Ville Ladymatic,425.37.34.20.57.002,GBP,7150.00,7150.00,Retail Price: Discontinued," Blue 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211366
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Leather - Blue 
","
Dial type
Blue Diamond
","
Water resistance
100 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/De%20Ville%20Ladymatic/425.22.34.20.55.002/53404/item/211362,Omega,De Ville Ladymatic,De Ville Ladymatic,425.22.34.20.55.002,GBP,5995.00,5995.00,Retail Price: Discontinued," White 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211362
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Yellow Gold
","
Bracelet material
Leather - White 
","
Dial type
White Diamond
","
Water resistance
100 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
