Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Hublot/Big%20Bang/301.SB.131.RX/4215/item/201483,Hublot,Big Bang,Big Bang,301.SB.131.RX,GBP,7700.00,7700.00,"Retail Price: £11,200"," Black 
","
Year
Approx.  2017
","
Box
Yes
","

Papers


No
","
Product code
201483
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Ceramic & Steel
","
Bracelet material
Rubber - Black 
","
Dial type
Black Arabic
","
Water resistance
100 metres
","This Hublot has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/79174/53603/item/213243,Rolex,Datejust Lady,Datejust Lady,79174,GBP,5970.00,5970.00,Retail Price: Discontinued,,"
Year
 2003
","
Box
Yes
","

Papers


Yes
","
Product code
213243
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Jubilee)
","
Dial type
Havana Roman Numeral
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Hublot/Classic%20Fusion/511.NX.1171.LR/30537/item/214525,Hublot,Classic Fusion,Classic Fusion,511.NX.1171.LR,GBP,5400.00,5400.00,"Retail Price: £6,400"," Black & Black rubber
","
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
214525
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Titanium
","
Bracelet material
Alligator - Black & Black rubber
","
Dial type
Black Baton
","
Water resistance
50 metres
","This Hublot has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Hublot/Big%20Bang/301.SB.131.RX/4215/item/217006,Hublot,Big Bang,Big Bang,301.SB.131.RX,GBP,9225.00,9225.00,"Retail Price: £11,200"," Black 
","
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
217006
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Ceramic & Steel
","
Bracelet material
Rubber - Black 
","
Dial type
Black Arabic
","
Water resistance
100 metres
","This Hublot has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/GMT%20Master%20II/126719%20BLRO/40696/item/196121,Rolex,GMT Master II,GMT Master II,126719 BLRO,GBP,42000.00,42000.00,"Retail Price: £31,550",,"
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
196121
","

Movement


Automatic
","
Case size
40 MM
","
Case material
White Gold
","
Bracelet material
White Gold (Oyster)
","
Dial type
Blue
","
Water resistance
100 metres
","
                            Partnering with one of the biggest American companies of the last century, Pan American Airways, Rolex created a watch that was capable of telling the time in more than one place or time zone—the GMT-Master. In 1983 the updated GMT-Master II was released, gaining the nickname “The Fat Lady” due to its chunky case. Later, in 2005, Rolex redesigned and rereleased the GMT-Master on its 50th anniversary by launching the GMT-Master II. This new release became the first Rolex sport watch with the new, larger case and ceramic bezel—famed for its scratch resistance and immunity to fading. Its updated 3186 calibre boasted some improvements compared to the older 3185, making the hour hand a lot easier to set. It also featured a new hairspring which was a lot less sensitive to temperature changes and magnetism—perfect for flying and travelling, just as the original intended. This special GMT-Master II—made of white gold—is the sequel to the watch that introduced the much-anticipated Pepsi ceramic bezel, now coming with a blue dial instead of white, for this second generation run.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/69174/24104/item/213434,Rolex,Datejust Lady,Datejust Lady,69174,GBP,4940.00,4940.00,Retail Price: Discontinued,,"
Year
 1997
","
Box
Yes
","

Papers


Yes
","
Product code
213434
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Jubilee)
","
Dial type
Salmon Roman Numeral
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Oyster%20Perpetual/77080/25509/item/213444,Rolex,Oyster Perpetual,Oyster Perpetual,77080,GBP,4685.00,4685.00,Retail Price: Discontinued,,"
Year
 2002
","
Box
Yes
","

Papers


Yes
","
Product code
213444
","

Movement


Automatic
","
Case size
31 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Salmon Quarter Arabic
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/IWC/Ingenieur/IW376501/25726/item/208194,IWC,Ingenieur,Ingenieur,IW376501,GBP,5880.00,5880.00,Retail Price: Discontinued," Black 
","
Year
 2013
","
Box
Yes
","

Papers


Yes
","
Product code
208194
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Titanium
","
Bracelet material
Rubber - Black 
","
Dial type
Black Baton
","
Water resistance
120 metres
","
                            This technically superlative Ingenieur from IWC features a “double” or “split seconds” chronograph, one of the most difficult and challenging mechanical complications in high-end watchmaking. Where a regular chronograph simply records time elapsed between pushing the start and stop buttons, a split seconds chrono allows you to time laps or intermediate intervals. There are in fact two seconds hands, one of them ingeniously hidden behind the other; an extra pusher at 10 o'clock stops the first hand, recording the initial time, while the other seconds hand continues to run. As well as being mechanically impressive, this Double Chrono is also an imposing wear, with a large titanium case and bezel, five ceramic screws and a rubber-coated crown and pushers—all materials inspired by IWC's partnership with the Mercedes Formula One team.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Grand%20Seiko/Sport%20Collection/SBGN021/53583/item/211116,Grand Seiko,Sport Collection,Sport Collection,SBGN021,GBP,3300.00,3300.00,"Retail Price: £4,000",,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
211116
","

Movement


Quartz
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
200 metres
","This Grand Seiko has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/69174/5724/item/214738,Rolex,Datejust Lady,Datejust Lady,69174,GBP,5005.00,5005.00,Retail Price: Discontinued,,"
Year
 1997
","
Box
Yes
","

Papers


Yes
","
Product code
214738
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Jubilee)
","
Dial type
Silver Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
