Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Rolex/Day-Date/118209/9662/item/215393,Rolex,Day-Date,Day-Date,118209,GBP,24995.00,24995.00,Retail Price: Discontinued,,"
Year
 2009
","
Box
Yes
","

Papers


Yes
","
Product code
215393
","

Movement


Automatic
","
Case size
36 MM
","
Case material
White Gold
","
Bracelet material
White Gold (President)
","
Dial type
Black Diamond
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Patek%20Philippe/Gondolo/5014G/27333/item/210855,Patek Philippe,Gondolo,Gondolo,5014G,GBP,10995.00,10995.00,Retail Price: Discontinued," Black
","
Year
Approx.  2011
","
Box
No
","

Papers


No
","
Product code
210855
","

Movement


Manual
","
Case size
28 MM
","
Case material
White Gold
","
Bracelet material
Crocodile - Black
","
Dial type
Black Quarter Arabic
","
Water resistance
None
","This Patek Philippe has undergone a thorough inspection of accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Daytona/116500%20LN/29594/item/215366,Rolex,Daytona,Daytona,116500 LN,GBP,46995.00,46995.00,"Retail Price: £11,600",,"
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
215366
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
White
","
Water resistance
100 metres
","
                            The Rolex Daytona, named after the race circuit in Florida that hosts the Rolex twenty-four hour race, epitomises the ultimate driver’s watch. The dial, unburdened by a date window, is clear and easy to read. The tachymeter offers quick speed calculations, while the shape is instantly recognisable and supremely comfortable. Its smaller size and smart design makes it a versatile watch capable of working well with both casual jeans and a formal suit. Here available in steel with a stunning Cerachrom bezel, this watch represents the Daytona's first major upgrade in 16 years, but it sticks closely to the gorgeous retro design of the original.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Must/WSTA0055/52188/item/200311,Cartier,Must,Must,WSTA0055,GBP,3950.00,3950.00,Retail Price: Discontinued," Blue 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
200311
","

Movement


Quartz
","
Case size
25.5 MM
","
Case material
Steel
","
Bracelet material
Alligator - Blue 
","
Dial type
Blue
","
Water resistance
30 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Gucci/G%20Timeless/YA126543/35294/item/211728,Gucci,G Timeless,G Timeless,YA126543,GBP,795.00,795.00,"Retail Price: £1,200",,"
Year
Approx.  2019
","
Box
Yes
","

Papers


No
","
Product code
211728
","

Movement


Quartz
","
Case size
27 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Steel
","
Dial type
Mother of Pearl White
","
Water resistance
50 metres
","This Gucci has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Black%20Bay%20GMT/M79830RB-0001/35996/item/201402,Tudor,Black Bay GMT,Black Bay GMT,M79830RB-0001,GBP,3675.00,3675.00,"Retail Price: £3,200",,"
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
201402
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Gucci/8900/8900M/40166/item/212102,Gucci,8900,8900,8900M,GBP,335.00,335.00,Retail Price: Discontinued,,"
Year
Approx.  2011
","
Box
No
","

Papers


No
","
Product code
212102
","

Movement


Quartz
","
Case size
35 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Arabic
","
Water resistance
None
","This Gucci has undergone a thorough inspection of accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Alpina/Startimer%20Pilot/AL-860GB4FBS6/35506/item/204292,Alpina,Startimer Pilot,Startimer Pilot,AL-860GB4FBS6,GBP,1715.00,1715.00,Retail Price: Discontinued," Black 
","
Year
 2016
","
Box
Yes
","

Papers


Yes
","
Product code
204292
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Steel - Black
","
Bracelet material
Leather - Black 
","
Dial type
Grey Arabic
","
Water resistance
100 metres
","This Alpina has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Avenger%20Chronograph%2045/A13317/48603/item/215615,Breitling,Avenger Chronograph 45,Avenger Chronograph 45,A13317,GBP,4430.00,4430.00,"Retail Price: £4,690",,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
215615
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
300 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Colt%20Auto/A17388/28246/item/198752,Breitling,Colt Auto,Colt Auto,A17388,GBP,2030.00,2030.00,Retail Price: Discontinued,,"
Year
Approx.  2019
","
Box
Yes
","

Papers


No
","
Product code
198752
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Steel
","
Bracelet material
Steel (Professional III )
","
Dial type
Blue Baton
","
Water resistance
200 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
