Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Breitling/Aerospace/E79362/14322/item/207421,Breitling,Aerospace,Aerospace,E79362,GBP,2185.00,2185.00,Retail Price: Discontinued,,"
Year
 2009
","
Box
No
","

Papers


Yes
","
Product code
207421
","

Movement


Quartz Multi Function
","
Case size
42 MM
","
Case material
Titanium
","
Bracelet material
Titanium (Professional II)
","
Dial type
Grey Quarter Arabic
","
Water resistance
100 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Carrera/CAR2A1AB.FT6163/45744/item/198262,Tag Heuer,Carrera,Carrera,CAR2A1AB.FT6163,GBP,4850.00,4850.00,Retail Price: Discontinued," Black & Rubber
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
198262
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Steel
","
Bracelet material
Leather - Black & Rubber
","
Dial type
Black
","
Water resistance
100 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/IWC/Pilot's%20Automatic%20Top%20Gun/IW326901/43077/item/202560,IWC,Pilot's Automatic Top Gun,Pilot's Automatic Top Gun,IW326901,GBP,4700.00,4700.00,"Retail Price: £5,450"," Black 
","
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
202560
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Ceramic - Black
","
Bracelet material
Fabric - Black 
","
Dial type
Black Arabic
","
Water resistance
60 metres
","This IWC has undergone a thorough inspection of accuracy, functionality and condition at our IWC certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Vacheron%20Constantin/Malte/49180/000R-9361/52936/item/202156,Vacheron Constantin,Malte,Malte,49180/000R-9361,GBP,22950.00,22950.00,Retail Price: Discontinued," Brown 
","
Year
 2017
","
Box
No
","

Papers


Yes
","
Product code
202156
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Rose Gold
","
Bracelet material
Alligator - Brown 
","
Dial type
Silver
","
Water resistance
30 metres
","This Vacheron Constantin has undergone a thorough inspection of accuracy, functionality and condition at our Vacheron Constantin certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Panerai/Luminor%20Submersible/PAM00615/52385/item/196144,Panerai,Luminor Submersible,Luminor Submersible,PAM00615,GBP,11250.00,11250.00,"Retail Price: £14,850"," Black
","
Year
Approx.  2018
","
Box
No
","

Papers


No
","
Product code
196144
","

Movement


Automatic
","
Case size
47 MM
","
Case material
Titanium
","
Bracelet material
Calf - Black
","
Dial type
Black
","
Water resistance
300 metres
","This Panerai has undergone a thorough inspection of accuracy, functionality and condition at our Panerai certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Bremont/Boeing/BB247-SS/BK/30834/item/161983,Bremont,Boeing,Boeing,BB247-SS/BK,GBP,3360.00,3360.00,"Retail Price: £4,695"," Black 
","
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
161983
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Steel & Titanium 
","
Bracelet material
Fabric - Black 
","
Dial type
Black Arabic
","
Water resistance
100 metres
","
                            “A true collaboration in research and development”, this watch hails from an exceptional collection that represents a groundbreaking partnership between aerospace giant Boeing and British horological brand-of-the-hour, Bremont. These timepieces use the most cutting-edge materials from Boeing's state-of-the-art facilities, although Bremont is keen to stress that in spirit they pay homage to an earlier chapter of the company's aircraft-building history (this piece is inspired by its twin-engined Model 247 airliner from the 1930s). The partnership also involves the extraordinary expertise of the University of Sheffield's Advanced Manufacturing Research Centre (AMRC), to achieve the highest quality precision engineering. The watches are tested to the toughest levels of endurance.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Raymond%20Weil/Freelancer/2760-ST1-20001/32903/item/180210,Raymond Weil,Freelancer,Freelancer,2760-ST1-20001,GBP,1415.00,1415.00,Retail Price: Discontinued,,"
Year
 2019
","
Box
No
","

Papers


Yes
","
Product code
180210
","

Movement


Automatic
","
Case size
42.5 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
300 metres
","This Raymond Weil has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Bremont/Boeing/BB1-TI-GMT/BK/R/41026/item/193866,Bremont,Boeing,Boeing,BB1-TI-GMT/BK/R,GBP,3450.00,3450.00,Retail Price: Discontinued," Black 
","
Year
 2015
","
Box
Yes
","

Papers


Yes
","
Product code
193866
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Titanium
","
Bracelet material
Fabric - Black 
","
Dial type
Black Quarter Arabic
","
Water resistance
100 metres
","This Bremont has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Oris/Divers/771%207744%2031%2085/36858/item/188736,Oris,Divers,Divers,771 7744 31 85,GBP,2780.00,2780.00,"Retail Price: £3,600"," Brown 
","
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
188736
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Bronze
","
Bracelet material
Leather - Brown 
","
Dial type
Blue
","
Water resistance
100 metres
","This Oris has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/M70150-0001/43194/item/191006,Tudor,Heritage Black Bay,Heritage Black Bay,M70150-0001,GBP,3100.00,3100.00,"Retail Price: £3,160"," Brown 
","
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
191006
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Leather - Brown 
","
Dial type
Black
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
