Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Bremont/Solo/SOLO-34%20LC%20WHITE/45195/item/185440,Bremont,Solo,Solo,SOLO-34 LC WHITE,GBP,2170.00,2170.00,"Retail Price: £3,095"," White 
","
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
185440
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Steel
","
Bracelet material
Lizard - White 
","
Dial type
White Quarter Roman Numeral
","
Water resistance
100 metres
","This Bremont has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Girard%20Perregaux/Vintage%201945/25882-11-421-BB4A/48825/item/173386,Girard Perregaux,Vintage 1945,Vintage 1945,25882-11-421-BB4A,GBP,8035.00,8035.00,Retail Price: Discontinued," Blue 
","
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
173386
","

Movement


Automatic
","
Case size
35 MM
","
Case material
Steel
","
Bracelet material
Alligator - Blue 
","
Dial type
Skeleton Blue Dial
","
Water resistance
30 metres
","This Girard Perregaux has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Montblanc/Heritage/112532/33941/item/135216,Montblanc,Heritage,Heritage,112532,GBP,1670.00,1670.00,Retail Price: Discontinued,,"
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
135216
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Silver Quarter Arabic
","
Water resistance
50 metres
","This Montblanc has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Girard%20Perregaux/1966/49535-52-151-BK6A/50338/item/183990,Girard Perregaux,1966,1966,49535-52-151-BK6A,GBP,11570.00,11570.00,"Retail Price: £20,100"," Black
","
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
183990
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Rose Gold
","
Bracelet material
Alligator - Black
","
Dial type
Silver Baton
","
Water resistance
30 metres
","This Girard Perregaux has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Corum/Romvlvs/396.701.20/41597/item/144318,Corum,Romvlvs,Romvlvs,396.701.20,GBP,1365.00,1365.00,Retail Price: Discontinued,,"
Year
 2006
","
Box
Yes
","

Papers


Yes
","
Product code
144318
","

Movement


Quartz
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Brown Baton
","
Water resistance
50 metres
","This Corum has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Chronoswiss/Digiteur/CH1371WR/40322/item/138147,Chronoswiss,Digiteur,Digiteur,CH1371WR,GBP,7025.00,7025.00,," Tan 
","
Year
 2007
","
Box
Yes
","

Papers


Yes
","
Product code
138147
","

Movement


Manual
","
Case size
48 MM
","
Case material
White Gold
","
Bracelet material
Alligator - Tan 
","
Dial type
Copper Baton
","
Water resistance
None
","This Chronoswiss has undergone a thorough inspection of accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Bremont/Supermarine/S2000/BK/50859/item/174717,Bremont,Supermarine,Supermarine,S2000/BK,GBP,2980.00,2980.00,Retail Price: Discontinued," Black 
","
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
174717
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Steel
","
Bracelet material
Leather - Black 
","
Dial type
Black
","
Water resistance
2000 metres
","This Bremont has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Chanel/Boy-Friend/H4883/50391/item/187193,Chanel,Boy-Friend,Boy-Friend,H4883,GBP,3890.00,3890.00,Retail Price: Discontinued," Black
","
Year
Approx.  2015
","
Box
Yes
","

Papers


No
","
Product code
187193
","

Movement


Quartz
","
Case size
28 MM
","
Case material
Steel set with Diamonds
","
Bracelet material
Alligator - Black
","
Dial type
Black
","
Water resistance
30 metres
","This Chanel has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Ronde%20Louis/WR000551/43512/item/174339,Cartier,Ronde Louis,Ronde Louis,WR000551,GBP,10055.00,10055.00,"Retail Price: £21,800"," Black
","
Year
 2008
","
Box
Yes
","

Papers


Yes
","
Product code
174339
","

Movement


Manual
","
Case size
36 MM
","
Case material
White Gold set with Diamonds
","
Bracelet material
Alligator - Black
","
Dial type
Silver Roman Numeral
","
Water resistance
30 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Franck%20Muller/Long%20Island/1300%20SC/38171/item/183353,Franck Muller,Long Island,Long Island,1300 SC,GBP,6015.00,6015.00,Retail Price: Discontinued," Black
","
Year
 2009
","
Box
Yes
","

Papers


Yes
","
Product code
183353
","

Movement


Automatic
","
Case size
35 MM
","
Case material
White Gold
","
Bracelet material
Leather Alligator Grain - Black
","
Dial type
Silver Arabic
","
Water resistance
30 metres
","This Franck Muller has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
