Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Bremont/Jaguar/BJ-II/WH/35352/item/201982,Bremont,Jaguar,Jaguar,BJ-II/WH,GBP,4300.00,4300.00,"Retail Price: £5,295"," Blue 
","
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
201982
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Steel
","
Bracelet material
Leather - Blue 
","
Dial type
White Arabic
","
Water resistance
100 metres
","This Bremont has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Submariner/16610/1784/item/215868,Rolex,Submariner,Submariner,16610,GBP,10500.00,10500.00,Retail Price: Discontinued,,"
Year
Approx.  2008
","
Box
No
","

Papers


No
","
Product code
215868
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black
","
Water resistance
300 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Panerai/Luminor%20Power%20Reserve/PAM00423/23839/item/213065,Panerai,Luminor Power Reserve,Luminor Power Reserve,PAM00423,GBP,6685.00,6685.00,"Retail Price: £8,650"," Brown 
","
Year
 2016
","
Box
Yes
","

Papers


Yes
","
Product code
213065
","

Movement


Manual
","
Case size
47 MM
","
Case material
Steel
","
Bracelet material
Leather - Brown 
","
Dial type
Black Quarter Arabic
","
Water resistance
100 metres
","
                            The modern Luminor design originated in the early 1990s, when Panerai finally decided to sell its prestigious watches to the civilian market after more than 50 years as a military-only contractor. Three limited edition pieces created at this time set the style for what would soon become modern Luminor. It somewhat modernised the 1940s-era look while remaining true to the brand's historical aesthetics, adding strong clean lines and new curves to the distinctive cushion case, and a crown guard to boost water resistance. This lovely example has an in-house movement, the P.3002, with a power reserve of three days that is displayed in a sophisticated retrograde indicator on the dial.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Seamaster%20300m/210.92.44.20.01.001/39313/item/216303,Omega,Seamaster 300m,Seamaster 300m,210.92.44.20.01.001,GBP,6200.00,6200.00,"Retail Price: £7,260"," Black 
","
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
216303
","

Movement


Automatic
","
Case size
43.5 MM
","
Case material
Ceramic - Black
","
Bracelet material
Rubber - Black 
","
Dial type
Black
","
Water resistance
300 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/69174/5724/item/213342,Rolex,Datejust Lady,Datejust Lady,69174,GBP,4935.00,4935.00,Retail Price: Discontinued,,"
Year
 1996
","
Box
Yes
","

Papers


Yes
","
Product code
213342
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Jubilee)
","
Dial type
Silver Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Aqua%20Terra%20150m%20Gents/231.10.43.22.02.001/17714/item/199617,Omega,Aqua Terra 150m Gents,Aqua Terra 150m Gents,231.10.43.22.02.001,GBP,4300.00,4300.00,Retail Price: Discontinued,,"
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
199617
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Silver Baton
","
Water resistance
150 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Girard%20Perregaux/Laureato/80189D52A132-52A/54389/item/212349,Girard Perregaux,Laureato,Laureato,80189D52A132-52A,GBP,19995.00,19995.00,"Retail Price: £29,100",,"
Year
 2021
","
Box
No
","

Papers


Yes
","
Product code
212349
","

Movement


Quartz
","
Case size
34 MM
","
Case material
Rose Gold set with Diamonds
","
Bracelet material
Rose Gold set with Diamonds
","
Dial type
Silver Baton
","
Water resistance
30 metres
","This Girard Perregaux has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Vacheron%20Constantin/Patrimony/85180/000R-9232/53191/item/205982,Vacheron Constantin,Patrimony,Patrimony,85180/000R-9232,GBP,17995.00,17995.00,"Retail Price: £25,200"," Black
","
Year
Approx.  2016
","
Box
No
","

Papers


No
","
Product code
205982
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Rose Gold
","
Bracelet material
Calf - Black
","
Dial type
Black Baton
","
Water resistance
30 metres
","This Vacheron Constantin has undergone a thorough inspection of accuracy, functionality and condition at our Vacheron Constantin certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rado/D-Star/R15946103/53423/item/216424,Rado,D-Star,D-Star,R15946103,GBP,1360.00,1360.00,Retail Price: Discontinued,,"
Year
 2021
","
Box
Yes
","

Papers


Yes
","
Product code
216424
","

Movement


Automatic
","
Case size
38 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Silver Baton
","
Water resistance
100 metres
","This Rado has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/GMT%20Master%20II/126711%20CHNR/35645/item/214264,Rolex,GMT Master II,GMT Master II,126711 CHNR,GBP,27250.00,27250.00,"Retail Price: £12,200",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
214264
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel & Rose Gold
","
Bracelet material
Steel & Rose Gold (Oyster)
","
Dial type
Black
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Patek%20Philippe/Calatrava/5153G-010/22187/item/214938,Patek Philippe,Calatrava,Calatrava,5153G-010,GBP,24995.00,24995.00,Retail Price: Discontinued," Black
","
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
214938
","

Movement


Automatic
","
Case size
38 MM
","
Case material
White Gold
","
Bracelet material
Alligator - Black
","
Dial type
Black Baton
","
Water resistance
30 metres
","This Patek Philippe has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
