Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Rolex/GMT%20Master%20II/126719%20BLRO/40696/item/185011,Rolex,GMT Master II,GMT Master II,126719 BLRO,GBP,42520.00,42520.00,"Retail Price: £31,550",,"
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
185011
","

Movement


Automatic
","
Case size
40 MM
","
Case material
White Gold
","
Bracelet material
White Gold (Oyster)
","
Dial type
Blue
","
Water resistance
100 metres
","
                            Partnering with one of the biggest American companies of the last century, Pan American Airways, Rolex created a watch that was capable of telling the time in more than one place or time zone—the GMT-Master. In 1983 the updated GMT-Master II was released, gaining the nickname “The Fat Lady” due to its chunky case. Later, in 2005, Rolex redesigned and rereleased the GMT-Master on its 50th anniversary by launching the GMT-Master II. This new release became the first Rolex sport watch with the new, larger case and ceramic bezel—famed for its scratch resistance and immunity to fading. Its updated 3186 calibre boasted some improvements compared to the older 3185, making the hour hand a lot easier to set. It also featured a new hairspring which was a lot less sensitive to temperature changes and magnetism—perfect for flying and travelling, just as the original intended. This special GMT-Master II—made of white gold—is the sequel to the watch that introduced the much-anticipated Pepsi ceramic bezel, now coming with a blue dial instead of white, for this second generation run.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Hublot/Classic%20Fusion/511.CM.0500.VR.BER16/49851/item/207782,Hublot,Classic Fusion,Classic Fusion,511.CM.0500.VR.BER16,GBP,7800.00,7800.00,Retail Price: Discontinued," Black & Rubber
","
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
207782
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Ceramic - Black
","
Bracelet material
Leather - Black & Rubber
","
Dial type
Black Leather
","
Water resistance
50 metres
","This Hublot has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Oyster%20Perpetual/114300/37884/item/218224,Rolex,Oyster Perpetual,Oyster Perpetual,114300,GBP,8885.00,8885.00,Retail Price: Discontinued,,"
Year
 2019
","
Box
Yes
","

Papers


Yes
","
Product code
218224
","

Movement


Automatic
","
Case size
39 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
White Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Air-King/114234/16696/item/208604,Rolex,Air-King,Air-King,114234,GBP,5500.00,5500.00,Retail Price: Discontinued,,"
Year
Approx.  2007
","
Box
No
","

Papers


No
","
Product code
208604
","

Movement


Automatic
","
Case size
34 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
White Quarter Arabic
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Yacht-Master/116622/23699/item/217036,Rolex,Yacht-Master,Yacht-Master,116622,GBP,15000.00,15000.00,Retail Price: Discontinued,,"
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
217036
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Platinum & Steel
","
Bracelet material
Steel
","
Dial type
Blue
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Bentley%20Motors%20T/A25363/5280/item/217839,Breitling,Bentley Motors T,Bentley Motors T,A25363,GBP,4375.00,4375.00,Retail Price: Discontinued,,"
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
217839
","

Movement


Automatic
","
Case size
48.8 MM
","
Case material
Steel
","
Bracelet material
Steel (Speed)
","
Dial type
Black Baton
","
Water resistance
100 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Explorer%20II/216570/22116/item/191955,Rolex,Explorer II,Explorer II,216570,GBP,10855.00,10855.00,Retail Price: Discontinued,,"
Year
 2016
","
Box
Yes
","

Papers


Yes
","
Product code
191955
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black
","
Water resistance
100 metres
","
                            Originally designed in 1971 for the admittedly niche market of cave explorers, the Rolex Explorer II was later updated to fit the aesthetic codes of the brand's other sports watch families. The watch builds on the heritage of the legendary Explorer I, which has always been a firm favourite among enthusiasts—the watch was first established in the public mind after its pioneering ascent of Everest during the expedition of Edmund Hillary and Tenzing Norgay. Today the Explorer II deviates in some ways from the original look, but it continues to represent an exceptional, hardy, modernised tool watch with a top-of-the-range in-house movement and a design that does justice to its legacy in both sports and adventure. 
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Explorer%20II/16570/1780/item/213557,Rolex,Explorer II,Explorer II,16570,GBP,9950.00,9950.00,Retail Price: Discontinued,,"
Year
 2004
","
Box
Yes
","

Papers


Yes
","
Product code
213557
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
White
","
Water resistance
100 metres
","
                            Originally designed in 1971 for the admittedly niche market of cave explorers, the Rolex Explorer II was later updated to fit the aesthetic codes of the brand's other sports watch families. The watch builds on the heritage of the legendary Explorer I, which has always been a firm favourite among enthusiasts—the watch was first established in the public mind after its pioneering ascent of Everest on the expedition of Edmund Hillary and Tenzing Norgay. Today the Explorer II deviates in some ways from the original look, but it continues to represent an exceptional, hardy, modernised tool watch with a top-of-the-range in-house movement and a design that does justice to its legacy in both sports and adventure. 
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Deepsea/116660%20-%20D-Blue/25306/item/218734,Rolex,Deepsea,Deepsea,116660 - D-Blue,GBP,15500.00,15500.00,Retail Price: Discontinued,,"
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
218734
","

Movement


Automatic
","
Case size
44 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black & Blue
","
Water resistance
3900 metres
","
                            This is a very special Sea-Dweller diving watch that represents several major firsts for Rolex. Released in honour of director James Cameron's headline-grabbing solo descent to the Challenger Deep at the bottom of the Marianas Trench, the watch has the highest water resistance rating of any piece made available to the public (3,900m)—although not as high as the concept watch Cameron took with him. Another first is the remarkable dial, which shifts like the ocean from blue to black. The green text matches the colour of Cameron's submarine, the 'Deepsea Challenger'. Finally, perhaps rarest of all, the watch was unveiled at a special press event in the summer of 2014. It's almost unheard of for the brand to launch anything outside of Baselworld.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Navitimer/AB0120/27199/item/217961,Breitling,Navitimer,Navitimer,AB0120,GBP,6200.00,6200.00,Retail Price: Discontinued,,"
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
217961
","

Movement


Automatic
","
Case size
43 MM
","
Case material
Steel
","
Bracelet material
Steel (Navitimer)
","
Dial type
Black Arabic
","
Water resistance
30 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Daytona/116518%20LN/34042/item/218486,Rolex,Daytona,Daytona,116518 LN,GBP,59500.00,59500.00,"Retail Price: £23,350"," Black 
","
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
218486
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Yellow Gold
","
Bracelet material
Rubber - Black 
","
Dial type
Champagne Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20Lady/79160/24106/item/213447,Rolex,Datejust Lady,Datejust Lady,79160,GBP,4300.00,4300.00,Retail Price: Discontinued,,"
Year
 2005
","
Box
Yes
","

Papers


Yes
","
Product code
213447
","

Movement


Automatic
","
Case size
26 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
White Roman Numeral
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Yacht-Master/126622/43696/item/218484,Rolex,Yacht-Master,Yacht-Master,126622,GBP,18000.00,18000.00,"Retail Price: £9,800",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
218484
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Platinum & Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Blue
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
