Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Longines/Evidenza/L2.643.4.73.4/9813/item/213306,Longines,Evidenza,Evidenza,L2.643.4.73.4,GBP,1800.00,1800.00,Retail Price: Discontinued," Brown 
","
Year
 2016
","
Box
Yes
","

Papers


Yes
","
Product code
213306
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Crocodile - Brown 
","
Dial type
White Arabic
","
Water resistance
None
","This Longines has undergone a thorough inspection of accuracy, functionality and condition at our Longines certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Raymond%20Weil/Maestro%20Automatic/2847-STC-30001/32235/item/212807,Raymond Weil,Maestro Automatic,Maestro Automatic,2847-STC-30001,GBP,700.00,700.00,Retail Price: Discontinued," Black
","
Year
Approx.  2017
","
Box
No
","

Papers


No
","
Product code
212807
","

Movement


Automatic
","
Case size
41.5 MM
","
Case material
Steel
","
Bracelet material
Alligator - Black
","
Dial type
Silver Baton
","
Water resistance
50 metres
","This Raymond Weil has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Panthere/W25030B6/27096/item/200576,Cartier,Panthere,Panthere,W25030B6,GBP,1725.00,1725.00,Retail Price: Discontinued,,"
Year
Approx.  1992
","
Box
No
","

Papers


No
","
Product code
200576
","

Movement


Quartz
","
Case size
23 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold
","
Dial type
White Roman Numeral
","
Water resistance
30 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Cartier/Pasha/W3140008/15400/item/215650,Cartier,Pasha,Pasha,W3140008,GBP,2340.00,2340.00,Retail Price: Discontinued,,"
Year
 2012
","
Box
Yes
","

Papers


Yes
","
Product code
215650
","

Movement


Quartz
","
Case size
27 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Pink Quarter Arabic
","
Water resistance
30 metres
","This Cartier has undergone a thorough inspection of accuracy, functionality and condition at our Cartier certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Formula%201/WAH1314.BA0867/23415/item/218701,Tag Heuer,Formula 1,Formula 1,WAH1314.BA0867,GBP,1200.00,1200.00,Retail Price: Discontinued," Black & Steel
","
Year
 2013
","
Box
Yes
","

Papers


Yes
","
Product code
218701
","

Movement


Quartz
","
Case size
32 MM
","
Case material
Ceramic - Black & Steel
","
Bracelet material
Ceramic - Black & Steel
","
Dial type
Black Diamond
","
Water resistance
200 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Carrera%20Ladies/WBG1310.BA0758/35659/item/216079,Tag Heuer,Carrera Ladies,Carrera Ladies,WBG1310.BA0758,GBP,990.00,990.00,Retail Price: Discontinued,,"
Year
 2017
","
Box
Yes
","

Papers


Yes
","
Product code
216079
","

Movement


Quartz
","
Case size
36 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Blue Baton
","
Water resistance
100 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.",https://images.watchfinder.co.uk/imgv2/catalogue/35659/TagHeuer-CarreraLadies-WBG1310.BA0758-35659-190710-081625-.jpg;quality=90;h=250,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Aquaracer/WAN2111.BA0822/23640/item/207736,Tag Heuer,Aquaracer,Aquaracer,WAN2111.BA0822,GBP,1390.00,1390.00,Retail Price: Discontinued,,"
Year
 2015
","
Box
No
","

Papers


Yes
","
Product code
207736
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Blue Baton
","
Water resistance
300 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Formula%201/CAU111D.FT6024/29542/item/216332,Tag Heuer,Formula 1,Formula 1,CAU111D.FT6024,GBP,1405.00,1405.00,Retail Price: Discontinued," Black 
","
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
216332
","

Movement


Quartz
","
Case size
42 MM
","
Case material
Titanium with PVD Coating
","
Bracelet material
Rubber - Black 
","
Dial type
Black Baton
","
Water resistance
100 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Link/CJF2115.BA0594/5844/item/210646,Tag Heuer,Link,Link,CJF2115.BA0594,GBP,1445.00,1445.00,Retail Price: Discontinued,,"
Year
Approx.  2014
","
Box
No
","

Papers


No
","
Product code
210646
","

Movement


Automatic
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Grey Baton
","
Water resistance
200 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Carrera/WV2116.FC6180/1575/item/218988,Tag Heuer,Carrera,Carrera,WV2116.FC6180,GBP,1325.00,1325.00,Retail Price: Discontinued," Black
","
Year
Approx.  2019
","
Box
No
","

Papers


No
","
Product code
218988
","

Movement


Automatic
","
Case size
39 MM
","
Case material
Steel
","
Bracelet material
Crocodile - Black
","
Dial type
Silver Baton
","
Water resistance
50 metres
","This Tag Heuer has undergone a thorough inspection of accuracy, functionality and condition at our Tag Heuer certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
