Product Url,Brand,Name,Model,Model No,Currency,Price,Final Price,Retail Price,Band Color,Year,Box,Papers,Product Code,Movement,Case Size,Case Material,Bracelet Material,Dial Type,Water Resistance,Watch Details,Watch images,Fetch Date,Condition
http://www.watchfinder.co.uk/Rolex/Oyster%20Precision/6426/14647/item/200811,Rolex,Oyster Precision,Oyster Precision,6426,GBP,2950.00,2950.00,Retail Price: Discontinued,,"
Year
Approx.  1972
","
Box
Yes
","

Papers


No
","
Product code
200811
","

Movement


Manual
","
Case size
34 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Rhodium Baton
","
Water resistance
None
","Due to age, this Rolex may not fall within our typical expected tolerances for timekeeping, and is no longer suitable for use in wet environments or submersion in water. In the interests of preserving original features, utmost care has been taken to sympathetically restore this watch. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust%20II/116334/15367/item/218375,Rolex,Datejust II,Datejust II,116334,GBP,9750.00,9750.00,Retail Price: Discontinued,,"
Year
 2012
","
Box
Yes
","

Papers


Yes
","
Product code
218375
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel & White Gold
","
Bracelet material
Steel (Oyster)
","
Dial type
Silver Arabic
","
Water resistance
100 metres
","
                            Having a date indicator on a watch is taken for granted these days, but before 1945, the concept didn't exist at all—that is until Rolex added a simple, yet game-changing element to their famous Oyster watch: the date window. This small aperture changed the role of wristwatches from then on, from mere timekeeping devices to calendars as well. The Datejust was (and is) also known for its classic elegance—the watch is striking in its magnificent, minimalist beauty. Many of these timepieces feature dials or cases made with rare and exquisite materials, which only adds to their graceful and luxurious reputation. In 2009 the look was slightly adjusted and modernised with the Datejust II—the main difference being the change in case size from 36 to 41mm.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Datejust/1601/21410/item/212926,Rolex,Datejust,Datejust,1601,GBP,4950.00,4950.00,Retail Price: Discontinued,,"
Year
Approx.  2002
","
Box
No
","

Papers


No
","
Product code
212926
","

Movement


Automatic
","
Case size
36 MM
","
Case material
Steel
","
Bracelet material
Steel (Jubilee)
","
Dial type
Blue Baton
","
Water resistance
None
","Due to age, this Rolex may not fall within our typical expected tolerances for timekeeping, and is no longer suitable for use in wet environments or submersion in water. In the interests of preserving original features, utmost care has been taken to sympathetically restore this watch. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Day-Date/18239/30292/item/211811,Rolex,Day-Date,Day-Date,18239,GBP,23995.00,23995.00,Retail Price: Discontinued,,"
Year
Approx.  1996
","
Box
No
","

Papers


No
","
Product code
211811
","

Movement


Automatic
","
Case size
36 MM
","
Case material
White Gold
","
Bracelet material
White Gold (President)
","
Dial type
Silver Baton
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/GMT%20Master%20II/126710%20BLNR/51117/item/218733,Rolex,GMT Master II,GMT Master II,126710 BLNR,GBP,23200.00,23200.00,"Retail Price: £8,400",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
218733
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (Oyster)
","
Dial type
Black
","
Water resistance
100 metres
","This Rolex has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Vacheron%20Constantin/Traditionelle/86060/000P-9979/28567/item/182198,Vacheron Constantin,Traditionelle,Traditionelle,86060/000P-9979,GBP,59250.00,59250.00,Retail Price: Discontinued," Blue With Platinum Stitching
","
Year
 2018
","
Box
Yes
","

Papers


Yes
","
Product code
182198
","

Movement


Automatic
","
Case size
42.5 MM
","
Case material
Platinum
","
Bracelet material
Alligator - Blue With Platinum Stitching
","
Dial type
Silver
","
Water resistance
None
","This Vacheron Constantin has undergone a thorough inspection of accuracy, functionality and condition at our Vacheron Constantin certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Piaget/Polo/G0A34011/37726/item/215819,Piaget,Polo,Polo,G0A34011,GBP,6015.00,6015.00,Retail Price: Discontinued," Black & Titanium 
","
Year
 2014
","
Box
Yes
","

Papers


Yes
","
Product code
215819
","

Movement


Automatic
","
Case size
45 MM
","
Case material
Titanium
","
Bracelet material
Rubber - Black & Titanium 
","
Dial type
Black
","
Water resistance
100 metres
","This Piaget has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Patek%20Philippe/Calatrava/5196R-001/7618/item/212199,Patek Philippe,Calatrava,Calatrava,5196R-001,GBP,17375.00,17375.00,"Retail Price: £19,680"," Brown 
","
Year
 2008
","
Box
Yes
","

Papers


Yes
","
Product code
212199
","

Movement


Manual
","
Case size
37 MM
","
Case material
Rose Gold
","
Bracelet material
Crocodile - Brown 
","
Dial type
Ivory Baton
","
Water resistance
30 metres
","
                            Originally an ancient fortress in Spain, Calatrava was the site of key medieval battles between Christian and Muslim forces and the foundation of the noble brotherhood of religious knights, the Order of Calatrava. The emblem of these knights was to be adopted many centuries later by perhaps Switzerland's most prestigious and revered watchmaker of all time, Patek Philippe, as the brand logo. And its flagship watch collection was bestowed the name Calatrava in honour of this historical connection. Calatrava watches are among the most elegant and distinguished in the world, displaying a flawless, understated stylishness rooted in the finest Swiss traditions, combined with the avant-guard aesthetic in vogue at the time of the first Calatravas in the early 1930s.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/Speedmaster%20Moonwatch/311.30.42.30.01.005/26750/item/194838,Omega,Speedmaster Moonwatch,Speedmaster Moonwatch,311.30.42.30.01.005,GBP,4750.00,4750.00,"Retail Price: £4,260",,"
Year
 2020
","
Box
Yes
","

Papers


Yes
","
Product code
194838
","

Movement


Manual
","
Case size
42 MM
","
Case material
Steel
","
Bracelet material
Steel
","
Dial type
Black Baton
","
Water resistance
50 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Breitling/Aerospace/E75362/28219/item/183671,Breitling,Aerospace,Aerospace,E75362,GBP,1750.00,1750.00,Retail Price: Discontinued,,"
Year
 2005
","
Box
Yes
","

Papers


Yes
","
Product code
183671
","

Movement


Quartz Multi Function
","
Case size
40 MM
","
Case material
Titanium
","
Bracelet material
Titanium (Professional)
","
Dial type
Black Quarter Arabic
","
Water resistance
100 metres
","This Breitling has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Rolex/Daytona/116520/5264/item/218746,Rolex,Daytona,Daytona,116520,GBP,28750.00,28750.00,Retail Price: Discontinued,,"
Year
 2007
","
Box
Yes
","

Papers


Yes
","
Product code
218746
","

Movement


Automatic
","
Case size
40 MM
","
Case material
Steel
","
Bracelet material
Steel (OysterLock)
","
Dial type
Black
","
Water resistance
100 metres
","
                            This Rolex Daytona Cosmograph was designed to meet the needs of professional racing drivers upon its original release in 1963, with a reliable chronograph and bezel with tachymetric scale, allowing drivers to measure average speeds of up to 400 MPH. The name nods to Daytona, Florida—the home of a strong passion for speed and motor racing that emerged in the early 20th century. The relationship between Rolex and motor racing strengthened in 2013 when the watchmaker decided to enter the world of Formula 1, as Global Partner and Official Timepiece of the exhilarating sport. The 116520 introduced the in-house calibre 4130, a replacement to the Zenith-sourced 4030 in the previous 16520 and has become one of the most popular sports models ever created.
                            
", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tudor/Heritage%20Black%20Bay/M79733N-0004/38163/item/218895,Tudor,Heritage Black Bay,Heritage Black Bay,M79733N-0004,GBP,3315.00,3315.00,"Retail Price: £4,170",,"
Year
 2022
","
Box
Yes
","

Papers


Yes
","
Product code
218895
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel & Yellow Gold
","
Bracelet material
Steel & Yellow Gold
","
Dial type
Champagne
","
Water resistance
200 metres
","This Tudor has undergone a thorough inspection of water resistance, accuracy, functionality and condition to determine the level of reconditioning required to meet our strict standards. It has also been referenced against technical documents and manufacturer records where available to ensure authenticity and a clean history. Our watches have a 24-month warranty for your peace of mind, in conjunction with any remaining manufacturer’s warranty from new or from service.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Omega/My%20Choice%20Mini/1365.75.00/1487/item/206535,Omega,My Choice Mini,My Choice Mini,1365.75.00,GBP,3220.00,3220.00,Retail Price: Discontinued,,"
Year
 2003
","
Box
No
","

Papers


Yes
","
Product code
206535
","

Movement


Quartz
","
Case size
22.5 MM
","
Case material
Steel & Yellow Gold Set With Diamonds
","
Bracelet material
Steel & Yellow Gold
","
Dial type
Mother of Pearl White - Diamond
","
Water resistance
30 metres
","This Omega has undergone a thorough inspection of accuracy, functionality and condition at our Omega certified service centre to determine the level of reconditioning required to meet our strict standards. It has also been checked against our records to ensure authenticity. All our watches have a 24-month warranty for your peace of mind.", ,2022-o5-08,RefurbishedCondition
http://www.watchfinder.co.uk/Tag%20Heuer/Carrera/CV2010.FC6233/10072/item/206305,Tag Heuer,Carrera,Carrera,CV2010.FC6233,GBP,1970.00,1970.00,Retail Price: Discontinued," Black 
","
Year
 2010
","
Box
Yes
","

Papers


Yes
","
Product code
206305
","

Movement


Automatic
","
Case size
41 MM
","
Case material
Steel
","
Bracelet material
Leather - Black 
","
Dial type
Black Baton
","
Water resistance
100 metres
","
                            In watch form, the Carrera has been in existence since 1964, when it continued Heuer’s great legacy in providing racing drivers with high quality timing instruments. Named after the intense ‘Carrera Panamericana’ road race of the 1950s (which also gave its name to the eponymous Porsche), the Carrera continues to provide timing for some of the world’s most prestigious racing teams today. This addition to the Carrera fold fully embodies that racing heritage while daring to forge its own path. 
                            
",https://images.watchfinder.co.uk/imgv2/catalogue/10072/TagHeuer-Carrera-CV2010.FC6233-10072-190624-084255-.jpg;quality=90;h=250,2022-o5-08,RefurbishedCondition
